Date,Hour,PJM_Load
05/13/00,1900,32859
05/13/00,2000,31742
05/13/00,2100,30657
05/13/00,2200,29486
05/13/00,2300,27579
05/13/00,2400,25467
05/12/00,100,23452
05/12/00,200,22261
05/12/00,300,21541
05/12/00,400,21377
05/12/00,500,21658
05/12/00,600,23249
05/12/00,700,26205
05/12/00,800,29080
05/12/00,900,30592
05/12/00,1000,31233
05/12/00,1100,32018
05/12/00,1200,32709
05/12/00,1300,33357
05/12/00,1400,34284
05/12/00,1500,34809
05/12/00,1600,34860
05/12/00,1700,35184
05/12/00,1800,34913
05/12/00,1900,34186
05/12/00,2000,33404
05/12/00,2100,33552
05/12/00,2200,32968
05/12/00,2300,30460
05/12/00,2400,27740
05/11/00,100,22789
05/11/00,200,21701
05/11/00,300,21105
05/11/00,400,21000
05/11/00,500,21085
05/11/00,600,22466
05/11/00,700,25417
05/11/00,800,28221
05/11/00,900,29750
05/11/00,1000,30196
05/11/00,1100,30737
05/11/00,1200,31312
05/11/00,1300,31129
05/11/00,1400,31727
05/11/00,1500,31849
05/11/00,1600,32013
05/11/00,1700,32213
05/11/00,1800,31988
05/11/00,1900,31211
05/11/00,2000,30630
05/11/00,2100,31583
05/11/00,2200,31418
05/11/00,2300,28723
05/11/00,2400,25796
05/10/00,100,30848
05/10/00,200,28791
05/10/00,300,27489
05/10/00,400,26872
05/10/00,500,26750
05/10/00,600,28200
05/10/00,700,31169
05/10/00,800,33778
05/10/00,900,34997
05/10/00,1000,36060
05/10/00,1100,37086
05/10/00,1200,36978
05/10/00,1300,36663
05/10/00,1400,36418
05/10/00,1500,36441
05/10/00,1600,36339
05/10/00,1700,36030
05/10/00,1800,34857
05/10/00,1900,33553
05/10/00,2000,32724
05/10/00,2100,32043
05/10/00,2200,30807
05/10/00,2300,27736
05/10/00,2400,24922
05/09/00,100,30476
05/09/00,200,28571
05/09/00,300,27467
05/09/00,400,26865
05/09/00,500,26600
05/09/00,600,27985
05/09/00,700,30761
05/09/00,800,34154
05/09/00,900,36489
05/09/00,1000,38448
05/09/00,1100,40030
05/09/00,1200,41268
05/09/00,1300,42300
05/09/00,1400,42678
05/09/00,1500,43678
05/09/00,1600,44517
05/09/00,1700,44973
05/09/00,1800,44598
05/09/00,1900,44012
05/09/00,2000,43129
05/09/00,2100,43188
05/09/00,2200,42123
05/09/00,2300,38182
05/09/00,2400,34281
05/08/00,100,27687
05/08/00,200,26246
05/08/00,300,25393
05/08/00,400,24636
05/08/00,500,24591
05/08/00,600,25989
05/08/00,700,28881
05/08/00,800,32330
05/08/00,900,34773
05/08/00,1000,37007
05/08/00,1100,38932
05/08/00,1200,40563
05/08/00,1300,41792
05/08/00,1400,42765
05/08/00,1500,43421
05/08/00,1600,43541
05/08/00,1700,43451
05/08/00,1800,42969
05/08/00,1900,42700
05/08/00,2000,41801
05/08/00,2100,42390
05/08/00,2200,41340
05/08/00,2300,37443
05/08/00,2400,33413
05/07/00,100,25776
05/07/00,200,24122
05/07/00,300,23154
05/07/00,400,22307
05/07/00,500,21750
05/07/00,600,21777
05/07/00,700,21465
05/07/00,800,23121
05/07/00,900,25997
05/07/00,1000,28759
05/07/00,1100,31217
05/07/00,1200,32933
05/07/00,1300,33973
05/07/00,1400,34890
05/07/00,1500,35538
05/07/00,1600,36012
05/07/00,1700,36384
05/07/00,1800,36759
05/07/00,1900,36574
05/07/00,2000,35679
05/07/00,2100,36226
05/07/00,2200,36077
05/07/00,2300,33448
05/07/00,2400,30266
05/06/00,100,24500
05/06/00,200,23002
05/06/00,300,22112
05/06/00,400,21395
05/06/00,500,21135
05/06/00,600,21438
05/06/00,700,22052
05/06/00,800,23991
05/06/00,900,26770
05/06/00,1000,28820
05/06/00,1100,29856
05/06/00,1200,30981
05/06/00,1300,31406
05/06/00,1400,31769
05/06/00,1500,32689
05/06/00,1600,32689
05/06/00,1700,33051
05/06/00,1800,33158
05/06/00,1900,32896
05/06/00,2000,32361
05/06/00,2100,33027
05/06/00,2200,32769
05/06/00,2300,30783
05/06/00,2400,28195
05/05/00,100,22441
05/05/00,200,21261
05/05/00,300,20840
05/05/00,400,20474
05/05/00,500,20688
05/05/00,600,22204
05/05/00,700,25256
05/05/00,800,28273
05/05/00,900,29356
05/05/00,1000,30304
05/05/00,1100,31288
05/05/00,1200,31895
05/05/00,1300,32136
05/05/00,1400,32834
05/05/00,1500,33123
05/05/00,1600,33093
05/05/00,1700,32964
05/05/00,1800,32812
05/05/00,1900,31964
05/05/00,2000,31249
05/05/00,2100,31922
05/05/00,2200,31758
05/05/00,2300,29644
05/05/00,2400,26796
05/04/00,100,21743
05/04/00,200,20677
05/04/00,300,20135
05/04/00,400,19998
05/04/00,500,20450
05/04/00,600,22347
05/04/00,700,25476
05/04/00,800,27986
05/04/00,900,28834
05/04/00,1000,29410
05/04/00,1100,29936
05/04/00,1200,30305
05/04/00,1300,30331
05/04/00,1400,30625
05/04/00,1500,30702
05/04/00,1600,30578
05/04/00,1700,30461
05/04/00,1800,30215
05/04/00,1900,29434
05/04/00,2000,29090
05/04/00,2100,30595
05/04/00,2200,30030
05/04/00,2300,27349
05/04/00,2400,24716
05/03/00,100,21859
05/03/00,200,20916
05/03/00,300,20461
05/03/00,400,20389
05/03/00,500,20846
05/03/00,600,22616
05/03/00,700,25859
05/03/00,800,28631
05/03/00,900,29444
05/03/00,1000,29442
05/03/00,1100,29799
05/03/00,1200,30019
05/03/00,1300,29873
05/03/00,1400,30143
05/03/00,1500,29993
05/03/00,1600,29862
05/03/00,1700,29697
05/03/00,1800,29295
05/03/00,1900,28689
05/03/00,2000,28410
05/03/00,2100,29856
05/03/00,2200,29384
05/03/00,2300,26653
05/03/00,2400,23805
05/02/00,100,22003
05/02/00,200,20714
05/02/00,300,20462
05/02/00,400,20231
05/02/00,500,20550
05/02/00,600,22191
05/02/00,700,25622
05/02/00,800,28372
05/02/00,900,29366
05/02/00,1000,29730
05/02/00,1100,30023
05/02/00,1200,30237
05/02/00,1300,29998
05/02/00,1400,29926
05/02/00,1500,29750
05/02/00,1600,29593
05/02/00,1700,29418
05/02/00,1800,29080
05/02/00,1900,28486
05/02/00,2000,28393
05/02/00,2100,29651
05/02/00,2200,29507
05/02/00,2300,26868
05/02/00,2400,23914
05/01/00,100,20987
05/01/00,200,20182
05/01/00,300,19977
05/01/00,400,19763
05/01/00,500,20675
05/01/00,600,22621
05/01/00,700,25908
05/01/00,800,28620
05/01/00,900,29455
05/01/00,1000,29815
05/01/00,1100,29945
05/01/00,1200,30021
05/01/00,1300,29847
05/01/00,1400,29801
05/01/00,1500,29444
05/01/00,1600,29415
05/01/00,1700,29318
05/01/00,1800,28981
05/01/00,1900,28528
05/01/00,2000,28788
05/01/00,2100,30190
05/01/00,2200,29296
05/01/00,2300,26751
05/01/00,2400,23963
04/30/00,100,20731
04/30/00,200,19725
04/30/00,300,19237
04/30/00,400,18859
04/30/00,500,18800
04/30/00,600,19232
04/30/00,700,19481
04/30/00,800,20507
04/30/00,900,21994
04/30/00,1000,23408
04/30/00,1100,23918
04/30/00,1200,24104
04/30/00,1300,24171
04/30/00,1400,23869
04/30/00,1500,23527
04/30/00,1600,23320
04/30/00,1700,23410
04/30/00,1800,23651
04/30/00,1900,23877
04/30/00,2000,24380
04/30/00,2100,26593
04/30/00,2200,26561
04/30/00,2300,24681
04/30/00,2400,22648
04/29/00,100,22399
04/29/00,200,21289
04/29/00,300,20798
04/29/00,400,20643
04/29/00,500,20748
04/29/00,600,21485
04/29/00,700,22228
04/29/00,800,23482
04/29/00,900,25188
04/29/00,1000,26117
04/29/00,1100,26339
04/29/00,1200,26178
04/29/00,1300,25690
04/29/00,1400,25058
04/29/00,1500,24560
04/29/00,1600,24278
04/29/00,1700,24255
04/29/00,1800,24281
04/29/00,1900,24072
04/29/00,2000,24243
04/29/00,2100,25831
04/29/00,2200,25872
04/29/00,2300,24298
04/29/00,2400,22557
04/28/00,100,23522
04/28/00,200,22432
04/28/00,300,21915
04/28/00,400,21769
04/28/00,500,22130
04/28/00,600,23807
04/28/00,700,27112
04/28/00,800,29299
04/28/00,900,30395
04/28/00,1000,30411
04/28/00,1100,30471
04/28/00,1200,30342
04/28/00,1300,29792
04/28/00,1400,29419
04/28/00,1500,29204
04/28/00,1600,28643
04/28/00,1700,28351
04/28/00,1800,28092
04/28/00,1900,27695
04/28/00,2000,27729
04/28/00,2100,28652
04/28/00,2200,28214
04/28/00,2300,26357
04/28/00,2400,24222
04/27/00,100,23215
04/27/00,200,22263
04/27/00,300,21936
04/27/00,400,21731
04/27/00,500,22213
04/27/00,600,23991
04/27/00,700,27350
04/27/00,800,29206
04/27/00,900,30864
04/27/00,1000,31283
04/27/00,1100,31518
04/27/00,1200,31268
04/27/00,1300,30672
04/27/00,1400,30929
04/27/00,1500,30730
04/27/00,1600,30324
04/27/00,1700,30170
04/27/00,1800,30087
04/27/00,1900,29977
04/27/00,2000,30163
04/27/00,2100,31294
04/27/00,2200,30369
04/27/00,2300,27963
04/27/00,2400,25532
04/26/00,100,23946
04/26/00,200,22331
04/26/00,300,22081
04/26/00,400,22005
04/26/00,500,22621
04/26/00,600,24441
04/26/00,700,27953
04/26/00,800,30140
04/26/00,900,30793
04/26/00,1000,30753
04/26/00,1100,30743
04/26/00,1200,30412
04/26/00,1300,30058
04/26/00,1400,29887
04/26/00,1500,29544
04/26/00,1600,29271
04/26/00,1700,29197
04/26/00,1800,29208
04/26/00,1900,29262
04/26/00,2000,29717
04/26/00,2100,31067
04/26/00,2200,30295
04/26/00,2300,27815
04/26/00,2400,25276
04/25/00,100,22037
04/25/00,200,21040
04/25/00,300,20515
04/25/00,400,20435
04/25/00,500,20964
04/25/00,600,22687
04/25/00,700,25980
04/25/00,800,28489
04/25/00,900,29481
04/25/00,1000,29830
04/25/00,1100,30358
04/25/00,1200,30519
04/25/00,1300,30249
04/25/00,1400,30267
04/25/00,1500,29947
04/25/00,1600,29761
04/25/00,1700,29808
04/25/00,1800,29818
04/25/00,1900,29529
04/25/00,2000,29866
04/25/00,2100,31114
04/25/00,2200,30201
04/25/00,2300,27719
04/25/00,2400,25549
04/24/00,100,21260
04/24/00,200,20521
04/24/00,300,20336
04/24/00,400,20360
04/24/00,500,20937
04/24/00,600,22612
04/24/00,700,25502
04/24/00,800,27726
04/24/00,900,28915
04/24/00,1000,29539
04/24/00,1100,29911
04/24/00,1200,29890
04/24/00,1300,29525
04/24/00,1400,29693
04/24/00,1500,29096
04/24/00,1600,28558
04/24/00,1700,28293
04/24/00,1800,28124
04/24/00,1900,27900
04/24/00,2000,28348
04/24/00,2100,30068
04/24/00,2200,29173
04/24/00,2300,26644
04/24/00,2400,23985
04/23/00,100,21713
04/23/00,200,20573
04/23/00,300,19905
04/23/00,400,19623
04/23/00,500,19536
04/23/00,600,20083
04/23/00,700,20705
04/23/00,800,21571
04/23/00,900,23269
04/23/00,1000,24280
04/23/00,1100,24688
04/23/00,1200,24547
04/23/00,1300,24404
04/23/00,1400,23944
04/23/00,1500,23300
04/23/00,1600,23067
04/23/00,1700,22694
04/23/00,1800,22741
04/23/00,1900,23051
04/23/00,2000,24059
04/23/00,2100,25987
04/23/00,2200,25758
04/23/00,2300,24442
04/23/00,2400,22904
04/22/00,100,21868
04/22/00,200,20627
04/22/00,300,20110
04/22/00,400,19905
04/22/00,500,19850
04/22/00,600,20332
04/22/00,700,21170
04/22/00,800,22415
04/22/00,900,24571
04/22/00,1000,26457
04/22/00,1100,27125
04/22/00,1200,26966
04/22/00,1300,26448
04/22/00,1400,25852
04/22/00,1500,25269
04/22/00,1600,25058
04/22/00,1700,25279
04/22/00,1800,25531
04/22/00,1900,25856
04/22/00,2000,26402
04/22/00,2100,27306
04/22/00,2200,26841
04/22/00,2300,25486
04/22/00,2400,23600
04/21/00,100,21856
04/21/00,200,20777
04/21/00,300,20235
04/21/00,400,19871
04/21/00,500,20069
04/21/00,600,21125
04/21/00,700,22781
04/21/00,800,24616
04/21/00,900,26889
04/21/00,1000,28143
04/21/00,1100,28682
04/21/00,1200,29063
04/21/00,1300,28638
04/21/00,1400,28616
04/21/00,1500,28110
04/21/00,1600,27796
04/21/00,1700,27838
04/21/00,1800,28006
04/21/00,1900,27793
04/21/00,2000,27690
04/21/00,2100,28042
04/21/00,2200,27189
04/21/00,2300,25390
04/21/00,2400,23563
04/20/00,100,22849
04/20/00,200,21736
04/20/00,300,21344
04/20/00,400,21061
04/20/00,500,21466
04/20/00,600,23171
04/20/00,700,26212
04/20/00,800,28359
04/20/00,900,29224
04/20/00,1000,29670
04/20/00,1100,30017
04/20/00,1200,30005
04/20/00,1300,29821
04/20/00,1400,29761
04/20/00,1500,29487
04/20/00,1600,29151
04/20/00,1700,28763
04/20/00,1800,28293
04/20/00,1900,27982
04/20/00,2000,28216
04/20/00,2100,29388
04/20/00,2200,28832
04/20/00,2300,26612
04/20/00,2400,24133
04/19/00,100,24345
04/19/00,200,23319
04/19/00,300,22752
04/19/00,400,22744
04/19/00,500,23102
04/19/00,600,24798
04/19/00,700,28234
04/19/00,800,30623
04/19/00,900,31592
04/19/00,1000,31566
04/19/00,1100,31643
04/19/00,1200,31291
04/19/00,1300,30752
04/19/00,1400,30409
04/19/00,1500,29898
04/19/00,1600,29580
04/19/00,1700,29304
04/19/00,1800,29144
04/19/00,1900,28707
04/19/00,2000,28867
04/19/00,2100,30514
04/19/00,2200,29718
04/19/00,2300,27224
04/19/00,2400,24819
04/18/00,100,23918
04/18/00,200,23060
04/18/00,300,22513
04/18/00,400,22516
04/18/00,500,22982
04/18/00,600,24884
04/18/00,700,28401
04/18/00,800,31155
04/18/00,900,32077
04/18/00,1000,32552
04/18/00,1100,32780
04/18/00,1200,32698
04/18/00,1300,32446
04/18/00,1400,32495
04/18/00,1500,32087
04/18/00,1600,31782
04/18/00,1700,31835
04/18/00,1800,31973
04/18/00,1900,31945
04/18/00,2000,32185
04/18/00,2100,32569
04/18/00,2200,31481
04/18/00,2300,28865
04/18/00,2400,26180
04/17/00,100,21280
04/17/00,200,20223
04/17/00,300,19908
04/17/00,400,19879
04/17/00,500,20108
04/17/00,600,21756
04/17/00,700,25349
04/17/00,800,28138
04/17/00,900,29706
04/17/00,1000,30409
04/17/00,1100,31016
04/17/00,1200,31177
04/17/00,1300,31064
04/17/00,1400,31166
04/17/00,1500,30942
04/17/00,1600,30608
04/17/00,1700,31129
04/17/00,1800,31595
04/17/00,1900,31661
04/17/00,2000,31834
04/17/00,2100,32248
04/17/00,2200,30830
04/17/00,2300,28306
04/17/00,2400,25847
04/16/00,100,21330
04/16/00,200,20071
04/16/00,300,19575
04/16/00,400,19346
04/16/00,500,19045
04/16/00,600,19397
04/16/00,700,19893
04/16/00,800,20725
04/16/00,900,22698
04/16/00,1000,24247
04/16/00,1100,24773
04/16/00,1200,25023
04/16/00,1300,24980
04/16/00,1400,25131
04/16/00,1500,24809
04/16/00,1600,24710
04/16/00,1700,24925
04/16/00,1800,25347
04/16/00,1900,25705
04/16/00,2000,26395
04/16/00,2100,27848
04/16/00,2200,27214
04/16/00,2300,25136
04/16/00,2400,23221
04/15/00,100,22396
04/15/00,200,21094
04/15/00,300,20762
04/15/00,400,20546
04/15/00,500,20594
04/15/00,600,21270
04/15/00,700,22358
04/15/00,800,23735
04/15/00,900,25627
04/15/00,1000,26878
04/15/00,1100,27394
04/15/00,1200,27260
04/15/00,1300,26728
04/15/00,1400,26124
04/15/00,1500,25597
04/15/00,1600,25316
04/15/00,1700,25290
04/15/00,1800,25359
04/15/00,1900,25706
04/15/00,2000,26191
04/15/00,2100,27175
04/15/00,2200,26474
04/15/00,2300,24864
04/15/00,2400,23228
04/14/00,100,24293
04/14/00,200,23492
04/14/00,300,23312
04/14/00,400,23077
04/14/00,500,23754
04/14/00,600,25651
04/14/00,700,29008
04/14/00,800,30963
04/14/00,900,31334
04/14/00,1000,31212
04/14/00,1100,30889
04/14/00,1200,30415
04/14/00,1300,29795
04/14/00,1400,29643
04/14/00,1500,29125
04/14/00,1600,28651
04/14/00,1700,28233
04/14/00,1800,27887
04/14/00,1900,27480
04/14/00,2000,27753
04/14/00,2100,29057
04/14/00,2200,28288
04/14/00,2300,26427
04/14/00,2400,24200
04/13/00,100,24376
04/13/00,200,23684
04/13/00,300,23343
04/13/00,400,23311
04/13/00,500,24048
04/13/00,600,26330
04/13/00,700,29778
04/13/00,800,31889
04/13/00,900,32104
04/13/00,1000,31702
04/13/00,1100,31291
04/13/00,1200,30909
04/13/00,1300,30241
04/13/00,1400,30089
04/13/00,1500,29577
04/13/00,1600,29156
04/13/00,1700,29015
04/13/00,1800,28875
04/13/00,1900,29137
04/13/00,2000,29977
04/13/00,2100,31738
04/13/00,2200,30723
04/13/00,2300,28461
04/13/00,2400,25881
04/12/00,100,23400
04/12/00,200,22306
04/12/00,300,21979
04/12/00,400,21911
04/12/00,500,22362
04/12/00,600,24241
04/12/00,700,28086
04/12/00,800,30196
04/12/00,900,30684
04/12/00,1000,30906
04/12/00,1100,31151
04/12/00,1200,30846
04/12/00,1300,30611
04/12/00,1400,30368
04/12/00,1500,29950
04/12/00,1600,29547
04/12/00,1700,29364
04/12/00,1800,29218
04/12/00,1900,29129
04/12/00,2000,29854
04/12/00,2100,31818
04/12/00,2200,31165
04/12/00,2300,28871
04/12/00,2400,26244
04/11/00,100,23396
04/11/00,200,22472
04/11/00,300,22119
04/11/00,400,21990
04/11/00,500,22497
04/11/00,600,24271
04/11/00,700,28183
04/11/00,800,30849
04/11/00,900,31530
04/11/00,1000,31531
04/11/00,1100,31707
04/11/00,1200,31476
04/11/00,1300,30961
04/11/00,1400,30926
04/11/00,1500,30416
04/11/00,1600,30155
04/11/00,1700,30317
04/11/00,1800,30678
04/11/00,1900,30924
04/11/00,2000,31550
04/11/00,2100,32003
04/11/00,2200,30770
04/11/00,2300,27877
04/11/00,2400,25223
04/10/00,100,23373
04/10/00,200,22481
04/10/00,300,22177
04/10/00,400,22372
04/10/00,500,22956
04/10/00,600,24932
04/10/00,700,28876
04/10/00,800,31068
04/10/00,900,31388
04/10/00,1000,31495
04/10/00,1100,31610
04/10/00,1200,31187
04/10/00,1300,30706
04/10/00,1400,30396
04/10/00,1500,29862
04/10/00,1600,29341
04/10/00,1700,28925
04/10/00,1800,28887
04/10/00,1900,28812
04/10/00,2000,29552
04/10/00,2100,31188
04/10/00,2200,30275
04/10/00,2300,27854
04/10/00,2400,25288
04/09/00,100,21503
04/09/00,200,20535
04/09/00,300,20181
04/09/00,400,20093
04/09/00,500,20591
04/09/00,600,21271
04/09/00,700,22332
04/09/00,800,23607
04/09/00,900,26041
04/09/00,1000,27335
04/09/00,1100,27913
04/09/00,1200,27957
04/09/00,1300,27708
04/09/00,1400,27100
04/09/00,1500,26366
04/09/00,1600,25987
04/09/00,1700,25785
04/09/00,1800,25934
04/09/00,1900,26322
04/09/00,2000,27512
04/09/00,2100,29730
04/09/00,2200,28808
04/09/00,2300,27205
04/09/00,2400,24942
04/08/00,100,21897
04/08/00,200,20623
04/08/00,300,20035
04/08/00,400,19774
04/08/00,500,19813
04/08/00,600,20404
04/08/00,700,21456
04/08/00,800,22620
04/08/00,900,24636
04/08/00,1000,25983
04/08/00,1100,26501
04/08/00,1200,26533
04/08/00,1300,26303
04/08/00,1400,25723
04/08/00,1500,25300
04/08/00,1600,25055
04/08/00,1700,25165
04/08/00,1800,25439
04/08/00,1900,26035
04/08/00,2000,26569
04/08/00,2100,26872
04/08/00,2200,26042
04/08/00,2300,24539
04/08/00,2400,22883
04/07/00,100,22306
04/07/00,200,21192
04/07/00,300,20720
04/07/00,400,20618
04/07/00,500,20907
04/07/00,600,22693
04/07/00,700,26451
04/07/00,800,28891
04/07/00,900,29542
04/07/00,1000,29681
04/07/00,1100,29827
04/07/00,1200,29950
04/07/00,1300,29601
04/07/00,1400,29585
04/07/00,1500,29179
04/07/00,1600,28712
04/07/00,1700,28561
04/07/00,1800,28122
04/07/00,1900,27628
04/07/00,2000,27690
04/07/00,2100,28947

04/07/00,2200,27833

04/07/00,2300,26032

04/07/00,2400,23982

04/06/00,100,24330

04/06/00,200,23342

04/06/00,300,22879

04/06/00,400,22764

04/06/00,500,23169
	
04/06/00,600,24842

04/06/00,700,28626

04/06/00,800,30715

04/06/00,900,30807

04/06/00,1000,30676

04/06/00,1100,30688

04/06/00,1200,30651

04/06/00,1300,30165

04/06/00,1400,30075

04/06/00,1500,29696

04/06/00,1600,29418

04/06/00,1700,29277

04/06/00,1800,28918

04/06/00,1900,28632

04/06/00,2000,29091

04/06/00,2100,30777

04/06/00,2200,29420

04/06/00,2300,27007

04/06/00,2400,24128

04/05/00,100,22984

04/05/00,200,21975

04/05/00,300,21882

04/05/00,400,21839

04/05/00,500,22432

04/05/00,600,24549

04/05/00,700,28579

04/05/00,800,30942

04/05/00,900,31481

04/05/00,1000,31489

04/05/00,1100,31732

04/05/00,1200,31723

04/05/00,1300,31304

04/05/00,1400,31083

04/05/00,1500,30594

04/05/00,1600,30281

04/05/00,1700,29943

04/05/00,1800,29735

04/05/00,1900,29610

04/05/00,2000,30435

04/05/00,2100,32198

04/05/00,2200,31240

04/05/00,2300,28824

04/05/00,2400,26055

04/04/00,100,22326

04/04/00,200,21209

04/04/00,300,20739

04/04/00,400,20609

04/04/00,500,20746

04/04/00,600,22428

04/04/00,700,26253

04/04/00,800,28819

04/04/00,900,29630

04/04/00,1000,30118

04/04/00,1100,30538

04/04/00,1200,30516

04/04/00,1300,30565

04/04/00,1400,30416

04/04/00,1500,30110

04/04/00,1600,29814

04/04/00,1700,29926

04/04/00,1800,30061

04/04/00,1900,29825

04/04/00,2000,30151

04/04/00,2100,30872

04/04/00,2200,29713

04/04/00,2300,27200

04/04/00,2400,24717

04/03/00,100,21323

04/03/00,200,20120

04/03/00,300,19814

04/03/00,400,19633

04/03/00,500,19866

04/03/00,600,21808

04/03/00,700,25587

04/03/00,800,28426

04/03/00,900,29587

04/03/00,1000,29978

04/03/00,1100,30520

04/03/00,1200,30592

04/03/00,1300,30282

04/03/00,1400,30354

04/03/00,1500,30163

04/03/00,1600,29813

04/03/00,1700,29743

04/03/00,1800,29539

04/03/00,1900,29464

04/03/00,2000,30368

04/03/00,2100,31289

04/03/00,2200,29883

04/03/00,2300,27145

04/03/00,2400,24294

04/02/00,100,20974

04/02/00,200,20011

04/02/00,400,19647

04/02/00,500,19474

04/02/00,600,19687

04/02/00,700,20277

04/02/00,800,20607

04/02/00,900,22317
